risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
5a31b185-74ea-48df-b6e8-4ad3390d0b38,696608aa-ee49-f329-c84a-7b28550a1b46,62.83,25.78,0.89,0.0,31.19,MEDIUM,"[""high_unused_privilege_ratio"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (42% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 42% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
d7f83e9a-951f-4ff6-a35d-7ccff0ad2454,6a34c854-1071-4d51-36c5-9dacb4d7e28e,18.67,27.25,32.67,100.0,32.61,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 7 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,DOMAIN_RULE
f132749d-1465-4d28-bc03-fad315533ec0,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,10.67,7.52,0.67,0.0,6.5,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.32 logins/30d across 2 platform(s),Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 2 platform(s). No immediate action required.,NONE
7c9d7aed-4e88-49d4-885f-940b786aaff3,6b15c11b-b113-d50b-dea0-50c6eb9ed274,10.67,4.35,32.22,0.0,11.7,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
dae055bf-b219-4d5a-b277-0f34f6567f45,6b52f93c-2321-e64e-620d-4a1f479f6628,8.0,11.28,41.78,0.0,15.1,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
4d61cd7f-2420-4aaf-a60e-60acf0d10ae9,6c521d13-b719-bb68-2775-ee42a89e22f2,18.67,3.49,0.44,0.0,7.85,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.63 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
e3bd3f4d-e492-4727-bc3f-7c83e9f67896,6d39da75-aee7-0ab2-61fa-8e7a078c26ce,8.0,9.8,40.89,0.0,14.41,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
7cac5c10-89ae-42ea-92e4-7f1722901d17,6d3ee1dc-8139-2443-e45b-712eb8225688,88.33,54.63,30.44,0.0,64.54,HIGH,"[""excessive_admin_privileges"", ""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=27 (100% of 27 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.333 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 27 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 22% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (27 effective privileges, 27 admin-tier). Exploitation could grant an attacker persistent access across 4 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
4ed3103b-98e5-4c52-978a-82ace8c98211,6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,34.79,36.24,1.11,96.67,34.75,MEDIUM,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=0.97 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.97. Access was not revoked on schedule.,Moderate risk — 11 effective privileges with 36% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
a0c153fb-63d4-442e-a56f-7e2b6ad3208e,6e3c4532-1434-8f62-6cac-028cba220065,28.17,36.44,0.44,95.56,32.26,MEDIUM,"[""offboarding_gap"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,offboarding_gap_score=0.96 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.96. Access was not revoked on schedule.,Moderate risk — 10 effective privileges with 10% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
2ef9fab1-04ae-4cc4-a53b-717f4b1e02e4,6e3cdd4f-55b1-45e4-70b2-7304545cd88d,20.81,10.91,1.11,0.0,11.32,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.29 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
793f7bea-78b5-44aa-b19e-ccc79fb23a7e,6e8f75a1-17dd-ed81-15da-705cd4ef00aa,78.25,43.61,0.44,0.0,42.74,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 8% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 8% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
2db0fb3e-91bf-4516-8747-5db6047e7f0a,6ee35607-92ea-1324-ec93-e5962b015723,2.67,13.95,40.44,0.0,13.91,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
11abf76d-65b9-41e5-a3f3-cdf1b4d476d4,6fb78271-504d-281f-c953-5b63ba81edd9,18.67,3.24,30.44,0.0,13.76,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
a505dd05-4de3-4cae-a5f2-96431bbfb87a,71a3fad2-b094-6d2a-2aa9-3b436d15f16f,18.67,34.61,1.33,100.0,28.91,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,DOMAIN_RULE
1a8ba9bb-8d00-48a9-b931-f2d8b641054a,722dce13-47a4-8c42-4665-34972fe922aa,8.0,8.85,40.44,0.0,13.99,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
d1bf22a7-5210-4a78-a51a-4621731b9953,7249f62c-0898-7462-980c-b95c19d45deb,10.67,1.25,0.44,0.0,4.26,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.21 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
036cd435-707a-48db-b6cf-aadbc050c031,725d4259-3c4b-1eec-6231-ee7342c2d2eb,14.42,8.46,0.44,0.0,8.1,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
dbb2081a-7311-4cdc-bd06-bd80304b6e3a,72c22a16-79eb-4168-1045-56e5bee3eb79,10.67,1.24,0.67,0.0,4.3,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
55135e2d-2411-48dc-a445-3cca100bb4ec,72d35458-61ea-2f30-e42e-707afe2bd987,18.67,15.31,30.44,100.0,27.98,LOW,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,DOMAIN_RULE
8c31a006-43d7-416d-a10c-40eda0d9cae9,735741e5-fe1a-1ba9-c896-9c5b45f8c28d,10.67,1.8,0.67,0.0,4.5,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.15 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
81d3abfb-d385-4a50-a879-5f395cc373cf,73e7f042-516c-3b0a-5385-3918bc4015fa,25.1,10.3,0.67,0.0,12.52,LOW,"[""high_unused_privilege_ratio""]",,,2026-06-21 15:10:28,login_frequency=2.47 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
04080004-544c-4960-a4c3-53563cd35eb1,75366b9f-320f-72c0-9dde-01889803b22e,20.81,14.01,30.44,0.0,18.27,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
0f41b8f2-6664-4455-96fd-b10397ab0df6,755d814b-5f5b-a255-e544-9887b36ab3ed,2.67,15.87,40.44,0.0,14.58,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
4c5c100c-939b-4364-947a-f1956801b250,75b17a55-d426-2982-e43e-4288a2b5b498,77.58,49.81,49.56,0.0,62.67,HIGH,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); dormant_days=178 (no activity for 178 days); ensemble_anomaly_score=0.338 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 75% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (8 effective privileges, 8 admin-tier). Exploitation could grant an attacker persistent access across 3 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
8d6a7152-e256-4277-bafb-d383c835076a,75f8e3a8-7d97-ac0f-bd56-09c4a4461663,18.67,21.01,0.44,0.0,13.97,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=5.84 logins/30d across 4 platform(s),Elevated behavioural anomaly across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,DOMAIN_RULE
f65e6d33-fcb4-47a2-a389-02056c6117c5,768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,35.67,21.7,30.44,0.0,26.17,LOW,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 9 effective privileges.,Low risk — standard profile with 9 effective privileges across 4 platform(s). No immediate action required.,NONE
d7c5cd83-cb5b-4b2d-869f-072a15e357c9,76c5a0dc-7e7e-7419-a0c1-4035c5d95f51,73.5,39.27,39.56,0.0,47.38,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); dormant_days=133 (no activity for 133 days); holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 83% are provisioned but unused — classic over-provisioning.,Moderate risk — 6 effective privileges with 83% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
2d1d2dbc-5471-4a80-99b5-68861fb856ae,76e5ae78-7bf7-e1d3-6a66-2fce7089fc6d,95.26,62.38,59.33,0.0,87.16,CRITICAL,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""anomaly_model_flag"", ""mfa_disabled"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=19 (100% of 19 privileges are ADMIN/FULL_CONTROL); dormant_days=132 (no activity for 132 days); MFA disabled on at least one platform account; ensemble_anomaly_score=0.422 (flagged by IsolationForest + LOF + Autoencoder),Identity holds 19 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 68% are provisioned but unused — classic over-provisioning.,"Critical-tier identity with 19 admin-level privileges spanning 3 platform(s). A compromised account at this privilege level could enable lateral movement, data exfiltration, or full domain takeover. Immediate remediation required.",ML_ENSEMBLE|IF_PREDICT
108ca017-37cd-44a9-a830-11a0a8d6fa5d,76f2dbfe-cd29-a36f-2222-82e174daaebf,13.0,18.63,1.78,0.0,11.43,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=0.58 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
f698f787-d338-4a7d-9677-6262fa41e841,781799ff-b49e-04cc-c243-69e72387eaf6,10.67,7.12,31.33,0.0,12.49,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
1bdc4d3c-dd35-427c-a037-bd300777d784,787f2425-dbcc-c477-09e9-db0adf465290,75.71,40.33,37.56,0.0,48.12,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); dormant_days=124 (no activity for 124 days); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 62% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 62% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
f12c41d0-04fb-4a36-b5b3-a77f664fa2b0,7914c120-c8dc-d19f-3e35-11287900f7f9,18.67,6.42,0.44,0.0,8.87,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.64 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
2a0fea5f-bd8d-4ec6-a0ea-482642e8b4d1,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,10.67,2.02,30.89,0.0,10.62,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
bbb975bc-c119-4671-b4db-62e3302a5fe7,7a4a902f-21d6-3b0f-b1ac-040d6c1cc405,18.67,16.4,1.33,100.0,22.54,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,DOMAIN_RULE
