action_id,incident_id,identity_id,canonical_id,action_type,recommended_action,priority,action_priority,affected_resource_id,estimated_risk_reduction,blast_radius_reduction,justification,estimated_effort,requires_approval,compliance_frameworks,status,generated_timestamp,llm_rationale
cce29315-5505-4b0d-b13a-8b90e5163052,,5fbbf0b1-8083-89c8-657e-01c90da23e5c,5fbbf0b1-8083-89c8-657e-01c90da23e5c,ENFORCE_MFA,ENFORCE_MFA,P4,low,,42.02,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f07946bf-f2ae-4612-8326-cff5c67e789e,,614c721d-a921-cb4c-95fb-e976ae007b7e,614c721d-a921-cb4c-95fb-e976ae007b7e,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.6,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
30191293-c24d-40b4-b216-f8183432d9cb,,61935990-abdd-1a8f-a4b0-5c89f10bce9c,61935990-abdd-1a8f-a4b0-5c89f10bce9c,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.62,0.0,Elevated privilege misconfiguration across 4 platform(s) with 11 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
669c4a80-77d7-4224-a7d4-b08cc0652f60,,624c69b6-b244-45a7-b7e5-848131c681ec,624c69b6-b244-45a7-b7e5-848131c681ec,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.77,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
a9712bf1-8913-4b2e-bc07-7f8a461c2a19,d7815b63-73e6-4a80-be55-f0b75dd3689d,6307d4d1-21c9-a15d-5104-5a16ef15ab72,6307d4d1-21c9-a15d-5104-5a16ef15ab72,ENFORCE_MFA,ENFORCE_MFA,P4,low,,28.13,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
e89c38e8-a18f-4880-b016-fd7db37b9be1,,64880945-ad1d-b537-d7f3-4368c2efeecb,64880945-ad1d-b537-d7f3-4368c2efeecb,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.7,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
0441d956-de80-4f5b-9e4f-1885ca33bacb,,6502d6a2-ca6a-2224-171e-16cc5da36f1b,6502d6a2-ca6a-2224-171e-16cc5da36f1b,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.71,0.0,Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ca0a0869-cca1-4981-8c8b-dcded032770a,,66132e69-7418-8109-d3d1-bf0f56c438e4,66132e69-7418-8109-d3d1-bf0f56c438e4,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.07,0.0,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
041393d9-d22e-457d-9216-8130117265e6,,668c879b-d2dc-42c8-32b8-d8aa21768dd7,668c879b-d2dc-42c8-32b8-d8aa21768dd7,ENFORCE_MFA,ENFORCE_MFA,P4,low,,45.97,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
3caae3e9-439a-4471-bdc9-760857ca17b8,d907282d-d63f-43a9-851c-9b93da6d841b,67884209-92ca-525a-6de5-93329364f3d0,67884209-92ca-525a-6de5-93329364f3d0,ENFORCE_MFA,ENFORCE_MFA,P2,high,,13.23,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 17% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
c7920bdd-6bcd-428e-9919-2461f8cb47ea,,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,13.33,0.0,Elevated privilege misconfiguration across 5 platform(s) with 10 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
1dee62b1-0363-4d4d-bb2b-df8d0616df91,,692ac139-1f4a-8ca1-ab85-fd595463adc7,692ac139-1f4a-8ca1-ab85-fd595463adc7,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.45,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
45666197-839a-4d67-ae58-081e4179c094,,696608aa-ee49-f329-c84a-7b28550a1b46,696608aa-ee49-f329-c84a-7b28550a1b46,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.55,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
18a539e2-9868-4083-8eac-324b4fb85c84,,6a34c854-1071-4d51-36c5-9dacb4d7e28e,6a34c854-1071-4d51-36c5-9dacb4d7e28e,ENFORCE_MFA,ENFORCE_MFA,P2,high,,18.41,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0696d713-3748-4116-b402-f17522afeeb2,,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,13.52,0.0,Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
48a3c334-6566-4208-8e55-4e159e9475cf,,6b15c11b-b113-d50b-dea0-50c6eb9ed274,6b15c11b-b113-d50b-dea0-50c6eb9ed274,ENFORCE_MFA,ENFORCE_MFA,P4,low,,40.51,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
485dcc0d-3546-4cac-b543-3e4f2eac484c,,6b52f93c-2321-e64e-620d-4a1f479f6628,6b52f93c-2321-e64e-620d-4a1f479f6628,ENFORCE_MFA,ENFORCE_MFA,P4,low,,42.66,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
4e0cb2b1-a88a-473b-a6ba-53ba11ce3936,,6c521d13-b719-bb68-2775-ee42a89e22f2,6c521d13-b719-bb68-2775-ee42a89e22f2,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.43,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
847b62cf-9087-49f2-b06e-8f19b25e6166,,6d39da75-aee7-0ab2-61fa-8e7a078c26ce,6d39da75-aee7-0ab2-61fa-8e7a078c26ce,ENFORCE_MFA,ENFORCE_MFA,P4,low,,43.3,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
4a87e38e-5ac0-46d9-816a-d3834e8ffcef,,6d3ee1dc-8139-2443-e45b-712eb8225688,6d3ee1dc-8139-2443-e45b-712eb8225688,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,46.23,55.56,Identity holds 27 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 22% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
7ca9560d-f1cd-4b95-b269-a45394ab60d7,,6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,8.83,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.97. Access was not revoked on schedule. Detection involved both ML anomaly scoring and a deterministic IAM rule.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
f65e24a6-ba1b-4020-b58e-4ffd961bad9f,,6e3c4532-1434-8f62-6cac-028cba220065,6e3c4532-1434-8f62-6cac-028cba220065,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,8.09,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.96. Access was not revoked on schedule. Detection involved both ML anomaly scoring and a deterministic IAM rule.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
a86f25af-92aa-4dbe-829b-ef10c67114d8,,6e3cdd4f-55b1-45e4-70b2-7304545cd88d,6e3cdd4f-55b1-45e4-70b2-7304545cd88d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.55,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
840b1bb0-3bf5-4f8c-9eee-ccf03f9c0104,196d2da4-5738-491b-b47d-eb1c69ab6d65,6e8f75a1-17dd-ed81-15da-705cd4ef00aa,6e8f75a1-17dd-ed81-15da-705cd4ef00aa,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,14.6,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 8% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
82e3c317-480f-4375-9794-55d8a8d465d3,,6ee35607-92ea-1324-ec93-e5962b015723,6ee35607-92ea-1324-ec93-e5962b015723,ENFORCE_MFA,ENFORCE_MFA,P4,low,,45.97,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
eec2c83e-7968-4806-a7f7-4d66492f91a8,,6fb78271-504d-281f-c953-5b63ba81edd9,6fb78271-504d-281f-c953-5b63ba81edd9,ENFORCE_MFA,ENFORCE_MFA,P4,low,,32.21,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
cdf1de58-fece-4787-8ead-8ed410734249,14e7375b-9450-4b6b-ae12-8dc40234abfd,71a3fad2-b094-6d2a-2aa9-3b436d15f16f,71a3fad2-b094-6d2a-2aa9-3b436d15f16f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,6.62,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
26853e55-c8f9-4de0-9e37-2a8a8a1d3004,,722dce13-47a4-8c42-4665-34972fe922aa,722dce13-47a4-8c42-4665-34972fe922aa,ENFORCE_MFA,ENFORCE_MFA,P4,low,,43.79,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
35e1b7ff-416c-4ddc-b7ea-cefebf525220,,7249f62c-0898-7462-980c-b95c19d45deb,7249f62c-0898-7462-980c-b95c19d45deb,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,18.05,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
96efba2a-226b-4bc7-9446-a9f9fa254566,,725d4259-3c4b-1eec-6231-ee7342c2d2eb,725d4259-3c4b-1eec-6231-ee7342c2d2eb,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.29,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
794fd8e1-3407-436c-bb15-8f8f926312f2,,72c22a16-79eb-4168-1045-56e5bee3eb79,72c22a16-79eb-4168-1045-56e5bee3eb79,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.87,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
725e6493-e52f-4749-981e-727f00d05b56,,72d35458-61ea-2f30-e42e-707afe2bd987,72d35458-61ea-2f30-e42e-707afe2bd987,ENFORCE_MFA,ENFORCE_MFA,P4,low,,18.1,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f6bc7cc4-fc78-4765-be26-09ed6343cb34,,735741e5-fe1a-1ba9-c896-9c5b45f8c28d,735741e5-fe1a-1ba9-c896-9c5b45f8c28d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.3,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
e9c2c208-5b15-47a9-bd72-3925726872f8,,73e7f042-516c-3b0a-5385-3918bc4015fa,73e7f042-516c-3b0a-5385-3918bc4015fa,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.47,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
9f7a2480-c697-410c-b1b0-340cd62fa932,,75366b9f-320f-72c0-9dde-01889803b22e,75366b9f-320f-72c0-9dde-01889803b22e,ENFORCE_MFA,ENFORCE_MFA,P4,low,,27.35,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
de0c3e23-e5fb-47a1-9c75-26e5ee7b70f3,,755d814b-5f5b-a255-e544-9887b36ab3ed,755d814b-5f5b-a255-e544-9887b36ab3ed,ENFORCE_MFA,ENFORCE_MFA,P4,low,,44.55,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
90845428-7598-47c0-ac53-e2c344008d40,947931e6-2d3d-42e8-8932-c20ae0ffca06,75b17a55-d426-2982-e43e-4288a2b5b498,75b17a55-d426-2982-e43e-4288a2b5b498,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,37.79,45.45,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 75% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
c3b731be-cc7d-4118-9318-2546158d7474,,75f8e3a8-7d97-ac0f-bd56-09c4a4461663,75f8e3a8-7d97-ac0f-bd56-09c4a4461663,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,11.99,0.0,Elevated behavioural anomaly across 4 platform(s) with 7 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
cda11c0e-1ae1-43e8-acad-59bdc474a0e9,,768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,ENFORCE_MFA,ENFORCE_MFA,P4,low,,20.64,0.0,Elevated privilege misconfiguration across 4 platform(s) with 9 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0cf4218e-79c6-4b0a-8012-1b46fc59d26c,,76c5a0dc-7e7e-7419-a0c1-4035c5d95f51,76c5a0dc-7e7e-7419-a0c1-4035c5d95f51,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.31,0.0,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 83% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
0bf6222e-3716-4430-9df7-b5f71de08375,1f2ce748-a7bb-4be6-b472-8e34f71f63d3,76e5ae78-7bf7-e1d3-6a66-2fce7089fc6d,76e5ae78-7bf7-e1d3-6a66-2fce7089fc6d,REVOKE_ROLE,REVOKE_ROLE,P1,urgent,RES-b74d0fb1-32e7-0629-8fad-c1a606cb0fb3,61.2,78.95,Identity holds 19 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 68% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
ac3904ea-fcd4-429e-a410-dcd6327f2ddd,,76f2dbfe-cd29-a36f-2222-82e174daaebf,76f2dbfe-cd29-a36f-2222-82e174daaebf,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,10.81,0.0,Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
52da0222-a552-479b-951e-48d2b797ef9c,,781799ff-b49e-04cc-c243-69e72387eaf6,781799ff-b49e-04cc-c243-69e72387eaf6,ENFORCE_MFA,ENFORCE_MFA,P4,low,,38.11,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
b58280b9-8f03-486e-8887-350f8434083b,,787f2425-dbcc-c477-09e9-db0adf465290,787f2425-dbcc-c477-09e9-db0adf465290,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.48,0.0,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 62% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
8a6cd0ab-70c9-4634-b1b2-9c9d2cbdd12d,,7914c120-c8dc-d19f-3e35-11287900f7f9,7914c120-c8dc-d19f-3e35-11287900f7f9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.0,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
698974d3-1498-4a53-9673-1b57e3d7bd6c,,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,ENFORCE_MFA,ENFORCE_MFA,P4,low,,41.72,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
73b8d0b7-28b6-4bc4-aebf-b6bf4422c460,,7a4a902f-21d6-3b0f-b1ac-040d6c1cc405,7a4a902f-21d6-3b0f-b1ac-040d6c1cc405,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,7.07,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
7e2cb8eb-e2f8-463a-bf35-015aa4abd9ce,,7a5d7c82-86c5-547c-051a-00393803dcee,7a5d7c82-86c5-547c-051a-00393803dcee,ENFORCE_MFA,ENFORCE_MFA,P4,low,,30.11,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
